Fecha y hora;Fecha;Hora;Hora Entera;Departamento;Localidad;Jurisdiccion ;Tipo de Siniestro;Vehiculo;Rol;Edad;Sexo;Fallecido a los Dias;Otro vehiculo;Lugar del Siniestro;X;Y
04/02/2015 19:12;04/02/2015;19:12:00;19:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;20;M;0;OMNIBUS;AVENIDA GENERAL FLORES esq. CHIMBORAZO;576883,89;6143207,4
04/02/2015 22:10;04/02/2015;22:10:00;22:00;CANELONES;CIUDAD DE LA COSTA;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;BICICLETA;CONDUCTOR;45;M;0;CAMIONETA;AVENIDA CALCAGNO esq. MAXIMA MARRERO;590627,58;6143675,57
05/02/2015 7:00;05/02/2015;7:00:00;7:00;COLONIA;RADIAL ROSARIO;NACIONAL;ATROPELLO DE PEAT‡N;PEAT‡N;PEAT‡N;73;M;0;TRACTOR;RUTA 2 km. 122,500;468673,51;6200497,52
05/02/2015 7:15;05/02/2015;7:15:00;7:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;BICICLETA;CONDUCTOR;44;F;0;CAMION;AMEGHINO esq. EMILIO ROMERO;570747,75;6141571,41
05/02/2015 13:30;05/02/2015;13:30:00;13:00;FLORIDA;N/C;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;45;M;1;AUTO;RUTA 76 km. 5,500;568078,47;6207858,5
06/02/2015 7:00;06/02/2015;7:00:00;7:00;PAYSANDU;N/C;NACIONAL;DESPISTE;CAMIONETA;PASAJERO;42;F;0;N/C;RUTA 3 km. 425;419836,59;6461276,79
06/02/2015 19:25;06/02/2015;19:25:00;19:00;SAN JOSE;CIUDAD DEL PLATA;DEPARTAMENTAL;ATROPELLO DE ANIMALES;MOTO;PASAJERO;47;F;9;N/C;BOREAL esq. MALACA;558056,31;6152362,42
07/02/2015 10:26;07/02/2015;10:26:00;10:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;CA÷DA;MOTO;CONDUCTOR;26;M;4;N/C;RAMBLA DOCTOR BALTASAR BRUM esq. RUTA DE ACCESO;571783,82;6140640,38
08/02/2015 4:15;08/02/2015;4:15:00;4:00;CANELONES;N/C;NACIONAL;DESPISTE;AUTO;PASAJERO;74;M;0;N/C;RUTA 81 km 96;632582,96;6182933,62
09/02/2015 4:00;09/02/2015;4:00:00;4:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;41;M;1;CAMIONETA;AVENIDA MILLAN esq. AVENIDA GENERAL EUGENIO GARZON;571167,13;6145022,22
09/02/2015 8:00;09/02/2015;8:00:00;8:00;CANELONES;N/C;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;61;M;0;CAMION;RUTA 12 km. 83,400;608584,93;6200320,79
10/02/2015 20:57;10/02/2015;20:57:00;20:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEAT‡N;PEAT‡N;PEAT‡N;80;F;1;AUTO;MACIEL esq. RAMBLA REPUBLICA DE FRANCIA;572189,42;6136460,23
11/02/2015 6:31;11/02/2015;6:31:00;6:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;32;M;1;AUTO;BOULEVARD JOSE BATLLE Y ORDO•EZ esq. PRESIDENTE ORIBE;579314,23;6138653,07
12/02/2015 23:45;12/02/2015;23:45:00;23:00;SALTO;SALTO;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;15;M;0;MOTO;AVENIDA APOLON DE MIRBEK esq. DOCTOR CHIAZZARO;407742,24;6529386,1
12/02/2015 23:46;12/02/2015;23:46:00;23:00;SALTO;SALTO;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;20;F;1;MOTO;AVENIDA APOLON DE MIRBEK esq. DOCTOR CHIAZZARO;407742,24;6529386,1
14/02/2015 6:30;14/02/2015;6:30:00;6:00;SAN JOSE;SAN JOSE DE MAYO;DEPARTAMENTAL;CA÷DA;MOTO;CONDUCTOR;15;M;1;N/C;AVENIDA MANUEL J. RODRIGUEZ esq. ESPINOLA;525841,33;6200804,93
14/02/2015 13:10;14/02/2015;13:10:00;13:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEAT‡N;PEAT‡N;PEAT‡N;61;M;0;OMNIBUS;AVENIDA GENERAL EUGENIO GARZON esq. AVENIDA LEZICA;571080,04;6148354,78
14/02/2015 19:15;14/02/2015;19:15:00;19:00;CANELONES;N/C;NACIONAL;CA÷DA;MOTO;CONDUCTOR;50;M;0;N/C;RUTA 5 km. 31,900;570675,1;6164479,53
14/02/2015 19:15;14/02/2015;19:15:00;19:00;ROCHA;N/C;NACIONAL;DESPISTE;AUTO;CONDUCTOR;89;M;0;N/C;RUTA 16 km. 17;791243,13;6216125,21
15/02/2015 7:30;15/02/2015;7:30:00;7:00;CANELONES;N/C;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;35;M;12;MOTO;RUTA 36 km. 37;559365,97;6169117,54
15/02/2015 6:40;15/02/2015;6:40:00;6:00;COLONIA;FOMENTO;NACIONAL;ATROPELLO DE PEAT‡N;PEAT‡N;PEAT‡N;32;M;0;CAMIONETA;RUTA 51 km. 128;476734,86;6190746,81
14/02/2015 20:30;14/02/2015;20:30:00;20:00;COLONIA;N/C;DEPARTAMENTAL;CA÷DA;MOTO;PASAJERO;45;M;1;N/C;RUTA 61 km. 20;476141,2;6207455,61
17/02/2015 3:35;17/02/2015;3:35:00;3:00;CERRO LARGO;N/C;NACIONAL;DESPISTE;AUTO;CONDUCTOR;56;M;0;N/C;RUTA 18 km. 10;845405,76;6377468,11
17/02/2015 6:00;17/02/2015;6:00:00;6:00;ROCHA;N/C;NACIONAL;CA÷DA;MOTO;CONDUCTOR;42;M;0;N/C;RUTA 9 km. 264,800;788307,28;6211187,12
16/02/2015 6:00;16/02/2015;6:00:00;6:00;CANELONES;HIPODROMO;DEPARTAMENTAL;DESPISTE;CAMIONETA;CONDUCTOR;65;M;2;N/C;RUTA 65 km. 37,500;594741,52;6159096,07
17/02/2015 16:30;17/02/2015;16:30:00;16:00;FLORIDA;N/C;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;39;M;0;AUTO;RUTA 5 km. 108;569888,4;6234232,34
16/02/2015 11:45;16/02/2015;11:45:00;11:00;ROCHA;N/C;NACIONAL;CA÷DA;MOTO;CONDUCTOR;51;M;2;N/C;RUTA 15 km. 121 - curva de los palos blancos;760070,8;6273085,98
18/02/2015 6:00;18/02/2015;6:00:00;6:00;DURAZNO;N/C;NACIONAL;DESPISTE;CAMION;PASAJERO;31;F;0;N/C;RUTA 5 km. 186;545458,94;6307268,7
19/02/2015 6:45;19/02/2015;6:45:00;6:00;FLORES;N/C;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;AUTO;CONDUCTOR;49;M;0;CAMION;RUTA 3 km. 242;485776,55;6332851,63
19/02/2015 17:26;19/02/2015;17:26:00;17:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEAT‡N;PEAT‡N;PEAT‡N;85;F;3;CAMIONETA;MALDONADO esq. DOCTOR BARRIOS AMORIN;574520,01;6136726,68
21/02/2015 17:30;21/02/2015;17:30:00;17:00;RIVERA;N/C;NACIONAL;DESPISTE;AUTO;PASAJERO;83;F;1;N/C;RUTA 30 km. 242 ;598244,29;6559649,5
21/02/2015 20:30;21/02/2015;20:30:00;20:00;FLORIDA;FLORIDA;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;39;M;1;MOTO;CORALIO LACOSTA esq. GENERAL FLORES;572987,63;6226884,57
22/02/2015 15:00;22/02/2015;15:00:00;15:00;RIO NEGRO;YOUNG;DEPARTAMENTAL;CA÷DA;MOTO;PASAJERO;79;M;0;N/C;VEINTICINCO DE AGOSTO esq. DIECINUEVE DE ABRIL;441323,93;6381718,55
23/02/2015 9:45;23/02/2015;9:45:00;9:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEAT‡N;PEAT‡N;PEAT‡N;86;M;0;AUTO;AVENIDA GENERAL FLORES esq. CONSULADO;575533,49;6141159,9
19/02/2015 14:45;19/02/2015;14:45:00;14:00;MALDONADO;N/C;NACIONAL;DESPISTE;CAMIONETA;CONDUCTOR;66;F;0;N/C;RUTA 39 km. 68,600;703060,96;6194258,89
24/02/2015 6:00;24/02/2015;6:00:00;6:00;SAN JOSE;N/C;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;72;M;0;CAMIONETA;RUTA 11 km. 18;498666,3;6200206,9
24/02/2015 13:10;24/02/2015;13:10:00;13:00;PAYSANDU;PAYSANDU;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;41;M;3;AUTO;TREINTA Y TRES ORIENTALES esq. LARRA•AGA;397918,09;6424657,19
24/02/2015 21:40;24/02/2015;21:40:00;21:00;CERRO LARGO;N/C;NACIONAL;ATROPELLO DE PEAT‡N;PEAT‡N;PEAT‡N;52;F;0;CAMIONETA;RUTA 7 Km 313,500;715950,16;6368884,49
25/02/2015 13:00;25/02/2015;13:00:00;13:00;CANELONES;CANELONES;DEPARTAMENTAL;COLISI‡N CON OBSTµCULO EN CALZADA;MOTO;CONDUCTOR;65;M;0;N/C;TREINTA Y TRES esq. MARIA STAGNERO DE MUNAR;565999,15;6179817,7
26/02/2015 8:30;26/02/2015;8:30:00;8:00;ROCHA;N/C;DEPARTAMENTAL;DESPISTE;CAMIONETA;PASAJERO;59;M;1;N/C;CAMINO EL CHIMANGO;760307,12;6262292,62
27/02/2015 22:50;27/02/2015;22:50:00;22:00;CANELONES;CIUDAD DE LA COSTA;DEPARTAMENTAL;CA÷DA;MOTO;CONDUCTOR;67;F;6;N/C;ARIEL esq. JOSE ENRIQUE RODO;594463,9;6144607,53
02/03/2015 19:50;02/03/2015;19:50:00;19:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEAT‡N;PEAT‡N;PEAT‡N;87;M;0;AUTO;RAMBLA REPUBLICA DE FRANCIA esq. ZABALA;572555,68;6136589,71
02/03/2015 14:30;02/03/2015;14:30:00;14:00;CANELONES;N/C;NACIONAL;ATROPELLO DE PEAT‡N;PEAT‡N;PEAT‡N;10;M;1;CAMIONETA;RUTA 12 KM. 95;626731,94;6198823,18
05/03/2015 11:45;05/03/2015;11:45:00;11:00;CANELONES;PROGRESO;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;BICICLETA;CONDUCTOR;90;M;4;MOTO;AVENIDA JOSE ARTIGAS esq. ARAUCARIA;570807,59;6164345,18
05/03/2015 11:50;05/03/2015;11:50:00;11:00;COLONIA;CARMELO;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;30;M;0;CAMION;DOCTOR EDUARDO IRASTORZA esq. TREINTA Y TRES;380440,62;6237454,97
05/03/2015 6:30;05/03/2015;6:30:00;6:00;CANELONES;PANDO;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;PASAJERO;25;F;1;CAMION;RUTA 75 esq. VENEZUELA;594741,52;6159096,07
07/03/2015 19:16;07/03/2015;19:16:00;19:00;CANELONES;N/C;NACIONAL;CA÷DA;MOTO;CONDUCTOR;25;M;0;N/C;RUTA 81 km. 4;558039,91;6187532,66
08/03/2015 21:14;08/03/2015;21:14:00;21:00;CANELONES;PASO DE CARRASCO;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;PASAJERO;19;F;0;AUTO;AVENIDA WILSON FERREIRA ALDUNATE esq. AVENIDA DEL LAGO;586640,36;6141936,06
09/03/2015 11:40;09/03/2015;11:40:00;11:00;CERRO LARGO;MELO;DEPARTAMENTAL;ATROPELLO DE PEAT‡N;PEAT‡N;PEAT‡N;68;F;1;MOTO;DIECIOCHO DE JULIO esq. JOSE ENRIQUE RODO;766554,85;6415368,75
10/03/2015 20:45;10/03/2015;20:45:00;20:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;BICICLETA;CONDUCTOR;64;M;1;OMNIBUS;AVENIDA DOCTOR CARLOS MARIA RAMIREZ esq. FILIPINAS;567525,91;6140517,36
11/03/2015 12:10;11/03/2015;12:10:00;12:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;69;M;1;AUTO;AVENIDA DOCTOR AMERICO RICALDONI esq. AVENIDA INGENIERO LUIS PONCE;576918,62;6137939,44
11/03/2015 21:30;11/03/2015;21:30:00;21:00;CANELONES;LAS PIEDRAS;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;71;M;2;MOTO;COLONIA esq. DIECIOCHO DE MAYO;572084,38;6155945,1
12/03/2015 17:46;12/03/2015;17:46:00;17:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEAT‡N;PEAT‡N;PEAT‡N;13;F;0;OMNIBUS;AVENIDA LUIS BATLLE BERRES esq. CAMINO DE LOS ORIENTALES;563297,71;6146802,07
13/03/2015 17:30;13/03/2015;17:30:00;17:00;MONTEVIDEO;MONTEVIDEO;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;61;M;0;AUTO;RUTA DE ACCESO km. 3,500;569829,24;6140748,69
14/03/2015 16:45;14/03/2015;16:45:00;16:00;ARTIGAS;FRANQUIA;NACIONAL;ATROPELLO DE PEAT‡N;PEAT‡N;PEAT‡N;74;M;1;MOTO;RUTA 3 km.;443808,99;6654007,7
15/03/2015 7:30;15/03/2015;7:30:00;7:00;DURAZNO;N/C;NACIONAL;DESPISTE;CAMIONETA;CONDUCTOR;34;M;0;N/C;RUTA 5 km. 209;550588,45;6329045,4
16/03/2015 18:15;16/03/2015;18:15:00;18:00;TACUAREMBO;TACUAREMBO;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;BICICLETA;CONDUCTOR;75;M;23;MOTO;GENERAL MANUEL ORIBE esq. ITUZAINGO;596103,64;6491429,74
17/03/2015 11:00;17/03/2015;11:00:00;11:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;20;M;1;CAMION;CAMINO MALDONADO esq. OSVALDO CRUZ;579926,08;6143711,39
17/03/2015 14:47;17/03/2015;14:47:00;14:00;CANELONES;CANELONES;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;19;M;0;CAMION;FRANCISCO ACU•A DE FIGUEROA esq. GENERAL APARICIO SARAVIA;566212,07;6178809,68
19/03/2015 7:10;19/03/2015;7:10:00;7:00;FLORIDA;FLORIDA;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;49;F;1;AUTO;DOCTOR ELIAS REGULES esq. NACIONAL F. SANCHEZ;570421,88;6227028,74
19/03/2015 20:25;19/03/2015;20:25:00;20:00;DURAZNO;DURAZNO;DEPARTAMENTAL;CA÷DA;CARRO;PASAJERO;32;M;26;N/C;CAMINO HORNOS a 500 m al norte de MATIAS DEL RIO;542987,46;6307889,68
21/03/2015 5:50;21/03/2015;5:50:00;5:00;MALDONADO;SAN CARLOS;DEPARTAMENTAL;DESPISTE;MOTO;CONDUCTOR;43;M;1;N/C;AVENIDA JOSE ENRIQUE RODO esq. CUATRO DE OCTUBRE;689228,52;6147910,13
21/03/2015 5:50;21/03/2015;5:50:00;5:00;MALDONADO;SAN CARLOS;DEPARTAMENTAL;DESPISTE;MOTO;PASAJERO;30;F;0;N/C;AVENIDA JOSE ENRIQUE RODO esq. CUATRO DE OCTUBRE;689228,52;6147910,13
22/03/2015 16:50;22/03/2015;16:50:00;16:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;46;M;0;AUTO;AVENIDA OCHO DE OCTUBRE esq. PERNAS;578219,5;6140254,37
22/03/2015 19:45;22/03/2015;19:45:00;19:00;CANELONES;BARRIO COPOLA;DEPARTAMENTAL;ATROPELLO DE PEAT‡N;PEAT‡N;PEAT‡N;35;M;0;CAMIONETA;CAMINO ALDABALDE esq. CALLE DIECISIETE METROS;569352,42;6154165,03
23/03/2015 18:00;23/03/2015;18:00:00;18:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;37;M;0;CAMION;CAMINO TOMKINSON esq. CAMINO CIBILS;566295,42;6144638,88
24/03/2015 12:44;24/03/2015;12:44:00;12:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;42;F;0;CAMIONETA;CAMINO CIBILS esq. BELGICA;567144,58;6139842,6
24/03/2015 22:20;24/03/2015;22:20:00;22:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;AUTO;CONDUCTOR;58;M;10;OMNIBUS;AVENIDA JOSE BELLONI esq. AVENIDA GENERAL FLORES;578537,89;6145632,75
25/03/2015 6:00;25/03/2015;6:00:00;6:00;MALDONADO;MALDONADO;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;23;F;1;CAMIONETA;BOULEVARD GENERAL JOSE G. ARTIGAS esq. DOCTOR ROMAN BERGALLI;687485,32;6135607,03
25/03/2015 7:25;25/03/2015;7:25:00;7:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;27;M;0;AUTO;RAMBLA O HIGGINS esq. MISSOURI;582656,77;6138092,16
25/03/2015 9:55;25/03/2015;9:55:00;9:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEAT‡N;PEAT‡N;PEAT‡N;61;F;1;AUTO;CAMINO MALDONADO esq. FLORENCIA;581107,5;6144909,97
25/03/2015 19:00;25/03/2015;19:00:00;19:00;RIVERA;N/C;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;52;M;0;CAMIONETA;RUTA 5 km. 488;634616,31;6569397,75
26/03/2015 9:37;26/03/2015;9:37:00;9:00;CANELONES;SALINAS;NACIONAL;ATROPELLO DE PEAT‡N;PEAT‡N;PEAT‡N;74;M;1;CAMIONETA;RUTA INTERBALNEARIA km. 38,300;606148,52;6151313,35
27/03/2015 1:30;27/03/2015;1:30:00;1:00;COLONIA;N/C;DEPARTAMENTAL;COLISI‡N CON OBSTµCULO EN CALZADA;MOTO;CONDUCTOR;40;M;1;N/C;ZAPICAN esq. A AGUAS CORRIENTES;459906,82;6190904,88
27/03/2015 19:50;27/03/2015;19:50:00;19:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEAT‡N;PEAT‡N;PEAT‡N;32;M;0;OMNIBUS;RAMBLA REPUBLICA DEL PERU esq. MANUEL VICENTE PAGOLA;578186,83;6136567,97
27/03/2015 18:05;27/03/2015;18:05:00;18:00;MONTEVIDEO;MONTEVIDEO;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;23;M;0;CAMIONETA;AVENIDA DOCTOR CARLOS MARIA RAMIREZ esq. LEONARDO OLIVERA;569268,1;6141025,25
27/03/2015 19:30;27/03/2015;19:30:00;19:00;CERRO LARGO;RIO BRANCO;DEPARTAMENTAL;CA÷DA;MOTO;CONDUCTOR;45;M;1;N/C;AVENIDA CENTENARIO esq. JOSE HILARIO URIARTE;839324,82;6388027,13
28/03/2015 2:00;28/03/2015;2:00:00;2:00;SALTO;SALTO;DEPARTAMENTAL;CA÷DA;MOTO;CONDUCTOR;20;M;1;N/C;AVENIDA WILSON FERREIRA ALDUNATE esq. AVENIDA MANUEL PATULE;410054,1;6524583,01
27/03/2015 23:40;27/03/2015;23:40:00;23:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;AUTO;CONDUCTOR;59;F;0;AUTO;IGUA esq. MATAOJO;580507,8;6139786,39
28/03/2015 19:50;28/03/2015;19:50:00;19:00;FLORIDA;N/C;DEPARTAMENTAL;DESPISTE;CAMIONETA;CONDUCTOR;60;M;0;N/C;CAMINO VECINAL PARAJE PIEDRAS COLORADAS;563400,9;6269933,85
28/03/2015 15:30;28/03/2015;15:30:00;15:00;SORIANO;N/C;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;29;M;0;AUTO;RUTA 21 km. 284;373568,57;6257956,58
29/03/2015 14:00;29/03/2015;14:00:00;14:00;CANELONES;N/C;NACIONAL;CA÷DA;MOTO;CONDUCTOR;19;M;1;N/C;RUTA 33 km. 21,800;581521,17;6154322,86
30/03/2015 19:30;30/03/2015;19:30:00;19:00;MONTEVIDEO;MONTEVIDEO;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;PASAJERO;30;M;0;AUTO;RAMBLA DOCTOR BALTASAR BRUM esq. DOCE DE DICIEMBRE;572458,46;6140250,95
31/03/2015 7:15;31/03/2015;7:15:00;7:00;CANELONES;N/C;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;20;M;0;CAMION;RUTA 5 km. 33;568284,52;6168453,86
31/03/2015 17:28;31/03/2015;17:28:00;17:00;PAYSANDU;PAYSANDU;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;14;M;1;CAMION;WILSON FERREIRA ALDUNATE esq. CALLE 99;401126,21;6424503,44
31/03/2015 18:00;31/03/2015;18:00:00;18:00;CANELONES;NEPTUNIA;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;49;M;1;MOTO;ZAPICAN esq. LOS HORNEROS;603585,97;6152113,74
02/04/2015 20:05;02/04/2015;20:05:00;20:00;TACUAREMBO;PASO DE LOS TOROS;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;30;M;1;MOTO;DIECIOCHO DE JULIO esq. VENANCIO BALSAMO;545026,72;6369579,52
02/04/2015 19:00;02/04/2015;19:00:00;19:00;SALTO;SALTO;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;41;M;0;CAMIONETA;AVENIDA PASCUAL HARRIAGUE esq. DOCTOR WASHINGTON BELTRAN;409331,56;6525964,64
03/04/2015 1:00;03/04/2015;1:00:00;1:00;CANELONES;SAN LUIS;DEPARTAMENTAL;DESPISTE;CAMIONETA;PASAJERO;31;M;1;N/C;GENERAL SIMON BOLIVAR esq. DIAGONAL ARGENTINA;630745,43;6150374,17
03/04/2015 18:10;03/04/2015;18:10:00;18:00;MALDONADO;N/C;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;61;M;2;AUTO;RUTA INTERBALNEARIA km. 123;675887,92;6139307,45
04/04/2015 23:30;04/04/2015;23:30:00;23:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;CA÷DA;MOTO;CONDUCTOR;28;M;0;N/C;DOCTOR JOSE MARIA SILVA esq. RAMBLA COSTANERA;574492,07;6144126,67
05/04/2015 6:45;05/04/2015;6:45:00;6:00;CERRO LARGO;N/C;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;AUTO;CONDUCTOR;77;M;1;AUTO;RUTA 8 km. 430;768134,39;6445332,88
05/04/2015 6:45;05/04/2015;6:45:00;6:00;CERRO LARGO;N/C;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;AUTO;PASAJERO;73;F;0;AUTO;RUTA 8 km. 430;768134,39;6445332,88
05/04/2015 14:35;05/04/2015;14:35:00;14:00;CANELONES;CIUDAD DE LA COSTA;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;BICICLETA;CONDUCTOR;75;M;0;AUTO;RAMBLA COSTANERA esq. CALLE 70;594580,61;6144074,23
05/04/2015 19:00;05/04/2015;19:00:00;19:00;SORIANO;N/C;NACIONAL;DESPISTE;CAMIONETA;PASAJERO;57;M;0;N/C;RUTA 2 km. 215;445539,99;6274708,77
06/04/2015 1:55;06/04/2015;1:55:00;1:00;FLORES;TRINIDAD;DEPARTAMENTAL;DESPISTE;AUTO;CONDUCTOR;24;M;1;N/C;PANCHO LOPEZ esq. APARICIO SARAVIA;509466,46;6290216,06
06/04/2015 9:25;06/04/2015;9:25:00;9:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;20;F;0;OMNIBUS;CARLOS OTT esq. CAMINO COLMAN;569845,6;6148358,24
07/04/2015 17:50;07/04/2015;17:50:00;17:00;MONTEVIDEO;MONTEVIDEO;NACIONAL;ATROPELLO DE PEAT‡N;PEAT‡N;PEAT‡N;85;M;6;AUTO;RUTA DE ACCESO esq. CAMAMBU;569910,04;6140832,7
08/04/2015 16:50;08/04/2015;16:50:00;16:00;PAYSANDU;N/C;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;86;M;1;CAMION;RUTA 3 km. 364,900;406387,6;6410443,87
09/04/2015 12:00;09/04/2015;12:00:00;12:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;36;M;1;OMNIBUS;RANCAGUA esq. SANTIAGO FIGUEREDO;575827,25;6144047,82
10/04/2015 3:00;10/04/2015;3:00:00;3:00;TACUAREMBO;TACUAREMBO;DEPARTAMENTAL;DESPISTE;MOTO;CONDUCTOR;50;M;1;N/C;DIECIOCHO DE JULIO esq. AGUSTIN TORRES MEDEIROS;595165,24;6489509,85
11/04/2015 8:00;11/04/2015;8:00:00;8:00;DURAZNO;DURAZNO;DEPARTAMENTAL;DESPISTE;MOTO;CONDUCTOR;31;M;4;N/C;AV. CIRCUNVALACION esq. ARROSPIDE;543604,2;6306651,42
11/04/2015 5:02;11/04/2015;5:02:00;5:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;DESPISTE;MOTO;CONDUCTOR;18;M;0;N/C;JOSE MARMOL esq. AMEGHINO;570171,18;6142170,9
11/04/2015 21:15;11/04/2015;21:15:00;21:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEAT‡N;MOTO;PASAJERO;21;M;15;MOTO;CAMINO CARLOS LOPEZ esq. RUTA CESAR MAYO GUTIERREZ;570946,97;6149535,45
11/04/2015 18:59;11/04/2015;18:59:00;18:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;31;M;1;AUTO;GRECIA esq. JAPON;568436,66;6140553,93
12/04/2015 19:40;12/04/2015;19:40:00;19:00;RIO NEGRO;N/C;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;AUTO;CONDUCTOR;22;M;0;CAMION;RUTA 2 km. 301;387204,08;6329626,28
